item_id_A,selected_item_id_B,best_candidate_item_id_B,best_candidate_name_A,best_candidate_name_B,final_verdict,manual_review_required,match_confidence,nonmatch_confidence,raw_match_evidence_score,raw_nonmatch_evidence_score,hard_veto,hard_veto_rules,functional_identity_similarity,identity_anchor_count,strong_support_count,positive_evidence_count,conflict_count,pair_support_score,runner_up_item_id_B,runner_up_support_score,runner_up_margin,retrieval_rank_of_best,candidate_count,modifier_asymmetry_count,same_brand,private_label_pair,brand_policy,quantity_similarity,educated_guess,educated_guess_item_id_B,decision_reason,_row_key_A,gpt_reviewed,final_safety_blocker,semantic_soft_resolved,gpt_reviewer_lean,gpt_reviewer_confidence,gpt_reason,gpt_choice,gpt_match_type,gpt_blocker,gpt_evidence
1931509,,2043564,"Great Value 100% Juice Orange Blend, 10 fl oz Bottles, 6 Count",Wegmans Orange Juice,REVIEW,True,0.359449,0.025192,0.695214,0,False,,0.92,2,2,6,0,0.359449,88732,0.296634,0.062816,2,3,0,False,True,PRIVATE,-1.0,MATCH,2043564,NARROW_DECISION_BAND,216531,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,QUANTITY,CLEAR
1923221,,1089626,"Little HUG Fruit Barrels, Original, Shelf Stable Kids Drinks Variety pack, 20 count, 8 fl oz bottles","Hug Fruit Barrels Original, Kids Drinks Variety Pack, 20 Count, 8 FL OZ Bottles",REVIEW,True,0.256129,0.195545,0.620811,0.269743,False,,0.92,1,4,4,1,0.211369,,0.0,0.211369,1,1,0,False,False,SAME_INFERRED,-1.0,MATCH,1089626,V17_FINAL_IDENTITY_CATALOG_REVIEW,216550,True,V17_NATIONAL_NAMED_VARIANT_UNRESOLVED,,MATCH,,V17_STRUCTURED_EVIDENCE,1,SAME_BRAND_PRODUCT,NONE,CLEAR
1923430,,1090330,"Lipton Unsweetened Black Tea Bags, Family Size, 24 Count","Lipton LPT Sweet Black Iced Tea, Family Size Tea Bags, 22ct",REVIEW,True,0.143842,0.025192,0.511506,0,False,,0.736,3,2,5,0,0.143842,97200,0,0.143842,2,3,1,True,False,SAME,0.45,MATCH,1090330,NARROW_DECISION_BAND,216575,False,,,,,,,,,
2055601,,93076,"Simply Lemonade w/ Raspberry Bottle, 76 oz bottle","Simply Lemonade, with Raspberry",REVIEW,True,0.687924,0.025192,0.90363,0,False,,0.92,2,4,6,0,0.687924,92131,0.012397,0.675526,1,3,0,True,False,SAME,-1.0,MATCH,93076,RECALL_RESCUE_REVIEW,216584,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,QUANTITY,CLEAR
2055623,,102452,"Great Value Mango Peach Flavored, 100% Juice, 64 fl oz","Wegmans Juice, 100%, Cranberry Peach",REVIEW,True,0.193672,0.025192,0.565951,0,False,,0.613333,2,4,7,0,0.193672,91909,0.142018,0.051654,2,3,1,False,True,PRIVATE,1.0,MATCH,102452,NARROW_DECISION_BAND,216589,True,ATTRIBUTE_ASYMMETRY:flavor_partial,,MATCH,,V17_STRUCTURED_EVIDENCE,2,COMMODITY_EQUIVALENT,NONE,PROBABLE
2070643,,96791,"Arizona Southern Style Real Blend Sweet Tea, 11.5 Fl. Oz., 12 Count","Arizona Sweet Tea, Southern Style",REVIEW,True,0.247685,0.195545,0.613985,0.269743,False,,0.92,3,2,4,1,0.204401,96465,0.022859,0.181542,1,3,0,True,False,SAME,-1.0,MATCH,96791,RECALL_RESCUE_REVIEW,216608,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,QUANTITY,CLEAR
2127621,,98527,"Great Value Chocolate Chai Herbal Tea Bags, 1.55 oz, 20 Count",Wegmans Just Tea Chocolate Mint Flavored Herbal Tea Bags,REVIEW,True,0.218823,0.025192,0.589378,0,False,,0.736,2,3,6,0,0.218823,103695,0.0333,0.185523,2,3,1,False,True,PRIVATE,-1.0,MATCH,98527,NARROW_DECISION_BAND,216609,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,FLAVOR_SCENT_SHADE,CLEAR
2258104,,953163,"Ocean Spray ZERO Sugar Cranberry Juice Drink, 3 Liter Bottle","Ocean Spray Juice Drink, Cranberry, Zero Sugar",REVIEW,True,0.72832,0.025192,0.933439,0,False,,0.92,3,5,8,0,0.72832,98921,0.652158,0.076162,1,3,0,True,False,SAME,-1.0,MATCH,953163,RECALL_RESCUE_REVIEW,216624,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,QUANTITY,CLEAR
2198092,,2159829,"Red Bull Energy Drink SugarFree Variety Pack,  Zero,  Peach,  Iced Vanilla Berry",Red Bull The Iced Edition Sugarfree Iced Vanilla Berry Energy Drink,REVIEW,True,0.319266,0.025192,0.667887,0,False,,0.788571,3,4,7,0,0.319266,2159826,0.319266,0.0,1,3,3,True,False,SAME,-1.0,MATCH,2159829,NARROW_DECISION_BAND,216651,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,OTHER,CLEAR
2051502,,99512,"4C Drink Mix, Half & Half Iced Tea Lemonade, 50.2 Oz, 1 Count","4C Half & Half Mix, Iced Tea/Lemonade",REVIEW,True,0.247685,0.025192,0.613985,0,False,,0.92,3,2,4,0,0.247685,103634,0,0.247685,1,3,0,True,False,SAME,0.45,MATCH,99512,NARROW_DECISION_BAND,216671,False,,,,,,,,,
2258142,,953467,IZZE Sparkling Juice Flavored Beverage Strawberry 8.4 Fl Oz,"Izze Juice Beverage, Strawberry , Sparkling",REVIEW,True,0.747795,0.025192,0.948789,0,False,,0.92,3,5,9,0,0.747795,953448,0,0.747795,1,3,0,True,False,SAME,1.0,MATCH,953467,V17_FINAL_POLISH_REVIEW,216698,False,POLISH_B_MULTIPACK_VS_A_SINGLE,,,,,,,,
1929400,,95712,GV Peach Rooibos Herbal Tea,Wegmans Just Tea Peach Flavored Rooibos Herbal Tea Bags,REVIEW,True,0.119996,0.025192,0.47971,0,False,,0.736,2,2,5,0,0.119996,104000,0.017281,0.102715,1,3,0,False,False,UNKNOWN,-1.0,MATCH,95712,NARROW_DECISION_BAND,216701,False,,,,,,,,,
2055602,,952722,"Snapple Kiwi Strawberry Juice Drink, 16 fl oz, 6 Count Bottle","Snapple Juice Drink, Kiwi Strawberry",REVIEW,True,0.677216,0.025192,0.896101,0,False,,0.92,3,4,7,0,0.677216,102860,0.212232,0.464984,1,3,0,True,False,SAME,-1.0,MATCH,952722,V17_FINAL_POLISH_REVIEW,216702,False,POLISH_OUTER_COUNT_VS_SINGLE,,,,,,,,
1913533,,952910,VOSS Natural Spring Water 850ml PET Bottle Still,Saratoga Still Natural Spring Water,REVIEW,True,0.443383,0.025192,0.748577,0,False,,0.92,1,4,5,0,0.443383,103842,0.443383,0.0,1,3,0,False,False,UNKNOWN,0.9,MATCH,952910,NARROW_DECISION_BAND,216706,False,,,,,,,,,
2258152,,953481,"IZZE Sparkling Blackberry Juice Beverage, 8.4 Fl Oz Can","Izze Juice Beverage, Sparkling, Blackberry",REVIEW,True,0.670146,0.025192,0.891202,0,False,,0.92,3,4,8,0,0.670146,110418,0,0.670146,1,3,0,True,False,SAME,1.0,MATCH,953481,V17_FINAL_POLISH_REVIEW,216713,False,POLISH_B_MULTIPACK_VS_A_SINGLE,,,,,,,,
1924274,,952686,"Kool-Aid Jammers Tropical Punch Flavored Drink Value Pack, 30 Count Box, 6 fl oz Pouches",Kool-Aid Jammers Tropical Punch Drink,REVIEW,True,0.247685,0.195545,0.613985,0.269743,False,,0.92,3,2,4,1,0.204401,102234,0.068682,0.135719,1,3,0,True,False,SAME,-1.0,MATCH,952686,V17_FINAL_SAFETY_REVIEW,216732,True,ONE_SIDED_EXPLICIT_COUNT,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,QUANTITY,CLEAR
1925279,,104541,"Juicy Juice 100% Juice, Fruit Punch, 8 Count, 6.75 fl oz Juice Boxes","Juicy Juice Fruit Punch, 100% Juice, 64 FL OZ Bottle",REVIEW,True,0.1142,0.195545,0.471169,0.269743,False,,0.69,3,2,5,1,0.094243,952519,0,0.094243,3,3,0,True,False,SAME,-1.0,NON_MATCH,104541,NARROW_DECISION_BAND,216745,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,FORM,CLEAR
2196815,,952569,"Ocean Spray Cran-Mango Cranberry Mango Juice Drinks, 10 fl oz Bottles, 6 Count","Ocean Spray Juice Drink, Cran-Mango",REVIEW,True,0.177491,0.195545,0.549635,0.269743,False,,0.613333,3,5,8,1,0.146474,,0.0,0.146474,2,1,0,True,False,SAME,-1.0,MATCH,952569,V17_FINAL_IDENTITY_CATALOG_REVIEW,216752,True,B_METADATA_SIZE,ONE_SIDED_EXPLICIT_COUNT,MATCH,,V17_STRUCTURED_EVIDENCE,1,SAME_BRAND_PRODUCT,NONE,PROBABLE
1942446,,950735,"C4 Performance Energy Drink, Grape Popsicle, 16 oz, Single Can","C4 Performance Energy Energy Drink, Assorted, Variety Pack",REVIEW,True,0.180339,0.025192,0.552588,0,False,,0.69,3,3,5,0,0.180339,2014009,0.180339,0.0,1,3,3,True,False,SAME,-1.0,MATCH,950735,NARROW_DECISION_BAND,216754,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,QUANTITY,CLEAR
2055405,,952894,"Red Bull Green Edition Energy Drink, Curuba Elderflower, 12 fl. oz. Can,  114mg Caffeine","Red Bull The Summer Edition Energy Drink, Curuba Elderflower",REVIEW,True,0.396002,0.025192,0.718917,0,False,,0.766667,3,4,7,0,0.396002,952890,0,0.396002,2,3,0,True,False,SAME,1.0,MATCH,952894,NARROW_DECISION_BAND,216768,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,QUANTITY,CLEAR
1917076,,101673,"SUNNYD Tangy Original Shelf Stable Orange Juice Drink, 15 Count, 11.3 fl oz Bottles","SunnyD Tangy Original Orange Juice Drink, 1 Gallon Bottle",REVIEW,True,0.145394,0.195545,0.513417,0.269743,False,,0.613333,3,3,7,1,0.119985,104128,0.071666,0.048319,1,3,0,True,False,SAME,-1.0,MATCH,101673,NARROW_DECISION_BAND,216793,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,QUANTITY,CLEAR
1943109,,105539,"Capri Sun Strawberry Kiwi Flavored Juice Drink Blend from concentrate with other natural flavors, 64 oz Bottle",Capri Sun Strawberry-Kiwi Juice Drink Blend,REVIEW,True,0.30413,0.025192,0.657139,0,False,,0.69,3,4,7,0,0.30413,97730,0.077674,0.226456,1,3,0,True,False,SAME,-1.0,MATCH,105539,NARROW_DECISION_BAND,216808,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,QUANTITY,CLEAR
2751546,,1090067,Lipton Fusions Iced Tea Peach Passion Fruit 16 fl oz Can,"Lipton Diet Iced Tea, Diet, Peach",REVIEW,True,0.30413,0.025192,0.657139,0,False,,0.69,3,4,7,0,0.30413,95877,0.030436,0.273694,1,3,2,True,False,SAME,0.45,MATCH,1090067,NARROW_DECISION_BAND,216825,False,,,,,,,,,
2387253,,101919,"Pilon Ground Espresso Coffee, 6-Ounce Brick","Pilon Coffee, Ground, Espresso",REVIEW,True,0.339454,0.025192,0.681813,0,False,,0.92,3,2,5,0,0.339454,95775,0.013766,0.325687,1,3,1,True,False,SAME,-1.0,MATCH,101919,NARROW_DECISION_BAND,216830,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,QUANTITY,CLEAR
2391681,,1089477,"Folgers Black Silk, Dark Roast Coffee, Keurig K-Cups, 12 Count Box","Folgers Coffee, Ground, Dark, Black Silk",REVIEW,True,0.143842,0.025192,0.511506,0,False,,0.736,3,2,5,0,0.143842,952000,0,0.143842,2,3,0,True,False,SAME,-1.0,MATCH,1089477,NARROW_DECISION_BAND,216834,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,FORM,CLEAR
2383295,,97214,"Numi Organic Caffeine Free Rooibos Herbal Tea, 18 Count Microplastic Free Tea Bags","Numi Herbal Tea, Organic, Rooibos Chai, Tea Bags",REVIEW,True,0.320407,0.025192,0.668686,0,False,,0.766667,3,3,7,0,0.320407,102744,0.239071,0.081335,2,3,1,True,False,SAME,-1.0,MATCH,97214,NARROW_DECISION_BAND,216886,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,FLAVOR_SCENT_SHADE,CLEAR
2387461,,105717,"Fire Department Coffee Original Dark Roast Premium K-Cup Coffee Pods, 12 Pack","Maxwell House Coffee, Medium, Original Roast, K-Cup Pods",REVIEW,True,0.244159,0.025192,0.611089,0,False,,0.736,2,3,6,0,0.244159,105736,0,0.244159,1,3,1,False,False,UNKNOWN,1.0,MATCH,105717,NARROW_DECISION_BAND,216939,False,,,,,,,,,
2751582,,100749,"Folgers Simply Smooth Ground Coffee, Mild Roast, 27 Ounces","Folgers Coffee, Ground, Medium, Classic Roast",REVIEW,True,0.230213,0.070334,0.599345,0.129273,False,,0.69,3,3,6,1,0.219553,100827,0,0.219553,2,3,2,True,False,SAME,0.45,MATCH,100749,NARROW_DECISION_BAND,216980,False,,,,,,,,,
1930052,,103269,"Great Value Cranberry Apple Juice Cocktail, 64 fl oz","Wegmans Juice, 100% , Cranberry Apple",REVIEW,True,0.703597,0.025192,0.914911,0,False,,0.92,2,4,7,0,0.703597,953341,0.180499,0.523098,1,3,0,False,True,PRIVATE,1.0,MATCH,103269,RECALL_RESCUE_REVIEW,217005,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,FLAVOR_SCENT_SHADE,CLEAR
1928505,,102452,"Great Value White Cranberry Peach Juice Cocktail, 64 fl oz","Wegmans Juice, 100%, Cranberry Peach",REVIEW,True,0.703597,0.025192,0.914911,0,False,,0.92,2,4,7,0,0.703597,953341,0.180499,0.523098,1,3,0,False,True,PRIVATE,1.0,MATCH,102452,RECALL_RESCUE_REVIEW,217009,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,FLAVOR_SCENT_SHADE,CLEAR
1933003,,952449,"Gatorade Thirst Quencher Lemon Lime, Powdered Energy Drink Mix, 50.9 oz, 1 Count","Gatorade Thirst Quencher, Lemon Lime",REVIEW,True,0.409869,0.025192,0.727698,0,False,,0.92,2,3,4,0,0.409869,102712,0.409869,0.0,1,3,1,True,False,SAME,-1.0,MATCH,952449,NARROW_DECISION_BAND,217011,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,FORM,CLEAR
1933007,,952446,"Gatorade Thirst Quencher Fruit Punch, Powdered Energy Drink Mix, 50.9 oz, 1 Count","Gatorade Thirst Quencher, Fruit Punch",REVIEW,True,0.215327,0.025192,0.586244,0,False,,0.92,2,2,3,0,0.215327,102633,0.215327,0.0,1,3,1,True,False,SAME,-1.0,MATCH,952446,NARROW_DECISION_BAND,217012,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,FORM,CLEAR
1923993,,91822,"Lactaid 2% Reduced Fat Milk, 64 oz","Lactaid Milk, Reduced Fat, 2% Milkfat",REVIEW,True,0.616735,0.025192,0.855689,0,False,,0.92,3,3,7,0,0.616735,91703,0.022898,0.593837,1,3,0,True,False,SAME,-1.0,MATCH,91822,V17_FINAL_IDENTITY_CATALOG_REVIEW,217022,False,B_METADATA_OZ_SIZE,,,,,,,,
1924140,,93274,"Kraft Singles White American Slices, 24 Count Pack","Kraft Cheese Slices, White American",REVIEW,True,0.113621,0.025192,0.470296,0,False,,0.69,3,2,5,0,0.113621,,0.0,0.113621,2,1,0,True,False,SAME,-1.0,MATCH,93274,V17_FINAL_POLISH_REVIEW,217040,True,POLISH_COLLISION_AMBIGUOUS_COUNT,ONE_SIDED_EXPLICIT_COUNT,MATCH,,V17_STRUCTURED_EVIDENCE,1,SAME_BRAND_PRODUCT,NONE,PROBABLE
2116409,,94615,"Turkey Hill Neapolitan Premium Ice Cream, 48 fl oz",Turkey Hill Premium Neapolitan Ice Cream,REVIEW,True,0.518839,0.025192,0.794708,0,False,,0.92,2,3,5,0,0.518839,93385,0.06211,0.456729,1,3,0,True,False,SAME,-1.0,MATCH,94615,V17_FINAL_IDENTITY_CATALOG_REVIEW,217041,False,B_COLLISION_BEST_STRUCTURED_SIZE,,,,,,,,
1925347,,105498,Jose Cuervo Lite Margarita Mix Classic Lime 1.75 L,"JOSE CUERVO Mix Margarita, Light",REVIEW,True,0.151991,0.025192,0.521357,0,False,,0.613333,3,4,6,0,0.151991,,0.0,0.151991,1,1,2,True,False,SAME,1.0,MATCH,105498,V17_FINAL_IDENTITY_CATALOG_REVIEW,217042,True,V17_COLLISION_UNSUPPORTED_VARIANT,"ATTRIBUTE_ASYMMETRY:absorbency,flavor",MATCH,,V17_STRUCTURED_EVIDENCE,1,SAME_BRAND_PRODUCT,NONE,PROBABLE
2272553,,91774,United Dairy 1% Low fat Chocolate Milk Gallon,Wegmans 1% Low Fat Chocolate Milk,REVIEW,True,0.298584,0.025192,0.653126,0,False,,0.92,2,2,5,0,0.298584,91771,0.298584,0.0,1,3,0,False,False,UNKNOWN,-1.0,MATCH,91774,NARROW_DECISION_BAND,217047,False,,,,,,,,,
2070604,,953163,"Ocean Spray On-The-Go Powdered Drink Mix, Cranberry Grape, Zero Sugar, 10 Count","Ocean Spray Juice Drink, Cranberry, Zero Sugar",REVIEW,True,0.293149,0.025192,0.649152,0,False,,0.736,3,4,7,0,0.293149,97059,0.12149,0.171659,1,3,2,True,False,SAME,-1.0,MATCH,953163,NARROW_DECISION_BAND,217050,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,FORM,CLEAR
1924144,,93272,"Kraft Singles 2% Pasteurized Prepared Cheese Product American Slices, 22 Count Pack",Kraft Singles American Cheese Slices,REVIEW,True,0.247685,0.025192,0.613985,0,False,,0.92,3,2,4,0,0.247685,,0.0,0.247685,1,1,0,True,False,SAME,-1.0,MATCH,93272,V17_FINAL_POLISH_REVIEW,217063,True,POLISH_COLLISION_COUNT_MISMATCH_TO_B,ONE_SIDED_EXPLICIT_COUNT,MATCH,,V17_STRUCTURED_EVIDENCE,1,SAME_BRAND_PRODUCT,NONE,PROBABLE
2070536,,2684661,"OWYN Complete Nutrition 20g Protein Shake, Vanilla, 11.15 fl oz, 4 Count","OWYN Nutrition Shake, Complete, Vanilla",REVIEW,True,0.108317,0.195545,0.462105,0.269743,False,,0.736,1,4,4,1,0.089388,2030247,0,0.089388,3,3,1,False,False,SAME_INFERRED,-1.0,NON_MATCH,2684661,NARROW_DECISION_BAND,217076,True,ATTRIBUTE_ASYMMETRY:model_or_part_identifier,,MATCH,,V17_STRUCTURED_EVIDENCE,1,SAME_BRAND_PRODUCT,NONE,PROBABLE
1923122,,1146370,LMNT Zero Sugar Electrolyte Drink Mix - Variety Pack - 6ct,DripDrop Zero Sugar Fast Hydration Electrolyte Drink Mix Variety Pack,REVIEW,True,0.129912,0.025192,0.493532,0,False,,0.69,2,3,5,0,0.129912,1719523,0.024771,0.105141,1,3,0,False,False,UNKNOWN,-1.0,MATCH,1146370,NARROW_DECISION_BAND,217077,False,,,,,,,,,
1942967,,97304,"Nestle Carnation Instant Non-Fat Dry Milk, Vitamin D Added, Cooking Milk, Shelf Milk  9.625 oz",NESTLE CARNATION Vitamin D Added Evaporated Milk,REVIEW,True,0.228198,0.025192,0.597607,0,False,,0.736,3,3,5,0,0.228198,954702,0.001778,0.22642,1,3,0,True,False,SAME,-1.0,MATCH,97304,NARROW_DECISION_BAND,217100,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,FORM,CLEAR
1950850,,1086719,"(2 pack) Horizon Organic Shelf Stable 1% Lowfat DHA Omega-3 Chocolate Milk Boxes, 8 fl oz, 6 Count","Horizon Organic Milk, DHA Omega-3, Organic, 2% Reduced Fat",REVIEW,True,0.475056,0.025192,0.768012,0,False,,0.552,4,3,7,0,0.475056,97952,0,0.475056,2,3,2,True,False,SAME,-1.0,MATCH,1086719,NARROW_DECISION_BAND,217104,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,VARIANT,CLEAR
1928895,,1089398,"Great Value Stadium Style Cheddar Cheese Dip, 15 oz",Wegmans Crab Dip with Jalapeno & Cheddar Cheese,REVIEW,True,0.227456,0.025192,0.596965,0,False,,0.69,2,3,6,0,0.227456,106112,0.006191,0.221265,1,3,0,False,True,PRIVATE,0.45,MATCH,1089398,NARROW_DECISION_BAND,217109,False,,,,,,,,,
2070578,,93076,"Nello Supercalm Calming Drink Mix Packets, Raspberry Lemonade, 1.5 oz, 10 Count","Simply Lemonade, with Raspberry",REVIEW,True,0.245903,0.025192,0.612525,0,False,,0.92,2,2,4,0,0.245903,102120,0.179704,0.066199,2,3,1,False,False,UNKNOWN,-1.0,MATCH,93076,NARROW_DECISION_BAND,217122,False,,,,,,,,,
2383290,,93076,"Nello Supercalm Calming Drink Mix Packets, Raspberry Lemonade, 1.5 oz, 10 Count","Simply Lemonade, with Raspberry",REVIEW,True,0.245903,0.025192,0.612525,0,False,,0.92,2,2,4,0,0.245903,102120,0.179704,0.066199,2,3,1,False,False,UNKNOWN,-1.0,MATCH,93076,NARROW_DECISION_BAND,217131,False,,,,,,,,,
1923396,,2011581,"Liquid I.V. Blackberry Lemonade Sugar-Free Hydration Multiplier +Energy Electrolyte Powder Drink Mix, 6 Count Packets",Liquid I.V. Energy Multiplier Sugar-Free Blackberry Lemonade Drink Mix,REVIEW,True,0.56916,0.025192,0.825636,0,False,,0.92,3,3,7,0,0.56916,1084300,0,0.56916,1,3,0,True,False,SAME,-1.0,MATCH,2011581,V17_FINAL_SAFETY_REVIEW,217135,True,ONE_SIDED_EXPLICIT_COUNT,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,QUANTITY,CLEAR
2055195,,107956,"BOOST High Protein Nutritional Drink, Very Vanilla, 20 g Protein, 12 - 8 fl oz Bottles","Boost Balanced Nutritional Drink, High Protein, Very Vanilla",REVIEW,True,0.426822,0.025192,0.738312,0,False,,0.788571,3,5,7,0,0.426822,,0.0,0.426822,2,1,0,True,False,SAME,-1.0,MATCH,107956,V17_FINAL_IDENTITY_CATALOG_REVIEW,217136,True,B_METADATA_SIZE,,MATCH,,V17_STRUCTURED_EVIDENCE,2,SAME_BRAND_PRODUCT,NONE,PROBABLE
1933411,,1091060,"Fruit of the Earth Health & Wellness Aloe Vera Drink, 128 fluid ounces","Fruit of the Earth Aloe Vera Gel, 100%",REVIEW,True,0.109385,0.025192,0.463781,0,False,,0.613333,2,3,4,0,0.109385,110751,0,0.109385,1,3,1,True,False,SAME,-1.0,MATCH,1091060,NARROW_DECISION_BAND,217143,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,ROLE,CLEAR
2268589,,1849168,"NEW sodastream Pepsi Zero Sugar Drink Mix, 14.9oz",SodaStream Pepsi Zero Sugar Wild Cherry Drink Mix,REVIEW,True,0.335053,0.025192,0.678814,0,False,,0.766667,3,3,6,0,0.335053,950315,0.150539,0.184514,1,3,2,True,False,SAME,-1.0,MATCH,1849168,NARROW_DECISION_BAND,217153,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,FLAVOR_SCENT_SHADE,CLEAR
2272570,,93065,"Silk Dairy Free, Gluten Free Unsweet Soy Milk, Plant Based Milk Half Gallon, 64 fl oz",Silk Original Dairy Free Vegan Soy Milk,REVIEW,True,0.355837,0.06764,0.692819,0.124224,False,,0.736,3,4,8,1,0.340342,,0.0,0.340342,2,1,1,True,False,SAME,1.0,MATCH,93065,V17_FINAL_POLISH_REVIEW,217157,True,POLISH_NATIONAL_UNSWEET_VARIANT,ATTRIBUTE_ASYMMETRY:product_line,MATCH,,V17_STRUCTURED_EVIDENCE,1,SAME_BRAND_PRODUCT,NONE,PROBABLE
1929017,,91709,"Great Value Medium Cheddar Shredded Cheese, 8 oz Bag",Wegmans Sharp Cheddar Shredded Cheese,REVIEW,True,0.317557,0.025192,0.666688,0,False,,0.69,2,4,8,0,0.317557,91708,0,0.317557,1,3,0,False,True,PRIVATE,1.0,MATCH,91709,NARROW_DECISION_BAND,217160,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,VARIANT,CLEAR
1930788,,91951,"Great Value Hot Jalapeno & Habanero Jack Deli Style Sliced Cheese, 8 oz, 12 Slices",Wegmans Thin Sliced Monterey Jack Cheese with Jalapeno & Habanero Peppers,REVIEW,True,0.149238,0.025192,0.518079,0,False,,0.575,2,3,7,0,0.149238,96888,0.083415,0.065823,1,3,1,False,True,PRIVATE,1.0,MATCH,91951,NARROW_DECISION_BAND,217165,True,ATTRIBUTE_ASYMMETRY:produce_species,,MATCH,,V17_STRUCTURED_EVIDENCE,1,PRIVATE_LABEL_EQUIVALENT,NONE,PROBABLE
1916820,,101338,"Swiss Miss Classics Milk Chocolate with Marshmallow Hot Cocoa Mix, 10 Count 7.3 oz","Swiss Miss Hot Cocoa Mix, Marshmallow",REVIEW,True,0.403966,0.195545,0.723972,0.269743,False,,0.92,2,2,5,1,0.333371,101227,0.267769,0.065601,2,3,1,True,False,SAME,-1.0,MATCH,101338,NARROW_DECISION_BAND,217173,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,QUANTITY,CLEAR
1916822,,98214,"Swiss Miss Classics Milk Chocolate Hot Cocoa Mix, 30 Count 21.9 oz","Swiss Miss Hot Cocoa Mix, Milk Chocolate",REVIEW,True,0.582381,0.025192,0.833882,0,False,,0.92,3,3,7,0,0.582381,101227,0.267769,0.314612,1,3,0,True,False,SAME,-1.0,MATCH,98214,V17_FINAL_SAFETY_REVIEW,217176,True,ONE_SIDED_EXPLICIT_COUNT,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,FORM,CLEAR
1916819,,98214,"Swiss Miss Classics Milk Chocolate with Marshmallow Hot Cocoa Mix, 30 Count 21.9 oz","Swiss Miss Hot Cocoa Mix, Milk Chocolate",REVIEW,True,0.582381,0.025192,0.833882,0,False,,0.92,3,3,7,0,0.582381,101338,0.333371,0.249011,1,3,0,True,False,SAME,-1.0,MATCH,98214,V17_FINAL_SAFETY_REVIEW,217177,True,ONE_SIDED_EXPLICIT_COUNT,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,FORM,CLEAR
2119245,,1087549,"Kraft Natural Cheese Finely Shredded Triple Cheddar Cheese, 8 Oz.","Kraft Finely Shredded Cheese, Cheddar Jack, Mexican Style",REVIEW,True,0.234214,0.025192,0.602763,0,False,,0.613333,3,5,9,0,0.234214,1087550,0,0.234214,2,3,0,True,False,SAME,1.0,MATCH,1087549,NARROW_DECISION_BAND,217197,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,VARIANT,CLEAR
1924790,,91788,Kerrygold Grassfed Pure Irish Salted Butter Sticks 4x4oz,"Kerrygold Butter, Pure Irish",REVIEW,True,0.247685,0.025192,0.613985,0,False,,0.92,3,2,4,0,0.247685,91849,0.247685,0.0,2,3,1,True,False,SAME,-1.0,MATCH,91788,NARROW_DECISION_BAND,217205,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,QUANTITY,CLEAR
2258314,,91731,"Great Value Colby Block Cheese, 8 oz Chunk","Wegmans Cheese, Colby Jack",REVIEW,True,0.119233,0.025192,0.478607,0,False,,0.613333,2,3,5,0,0.119233,1086478,0.002646,0.116587,1,3,0,False,True,PRIVATE,1.0,MATCH,91731,NARROW_DECISION_BAND,217214,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,FLAVOR_SCENT_SHADE,CLEAR
